images,flower_number,distance,flower_color,imagej_area,morphology,area,mask
PXL_20240214_172812015_60cm_F7_.jpg,F7,60cm,T3,18.595,C2,20.1082465425986,api/data/output/flower_0.4_ef91fb05-9a93-42c9-a795-5f0a41862e6f@2024-11-20@PXL_20240214_172812015_60cm_F7_.jpg
PXL_20240214_172005738_100cm_F3_.jpg,F3,100cm,T1,1.531,C1,1.6032514700795573,api/data/output/flower_0.4_75c72ed6-fde9-403e-9e60-0945c4ff7f14@2024-11-20@PXL_20240214_172005738_100cm_F3_.jpg
PXL_20240214_171819047_100cm_F2_.jpg,F2,100cm,T1,6.22,C1,6.743005181347151,api/data/output/flower_0.4_5643b890-7fb6-4357-9c13-24d39b6df8fe@2024-11-20@PXL_20240214_171819047_100cm_F2_.jpg
PXL_20240214_175600353_100cm_F22_.jpg,F22,100cm,T3,2.897,C2,2.150992234685073,api/data/output/flower_0.4_f86d4d6a-f380-463a-b521-75f969f47fdd@2024-11-20@PXL_20240214_175600353_100cm_F22_.jpg
PXL_20240214_173425086_80cm_F10_.jpg,F10,80cm,T4,2.992,C3,3.1614084507042253,api/data/output/flower_0.4_6d5a2c3c-5dd6-453b-9e68-c09e5e9b9dbe@2024-11-20@PXL_20240214_173425086_80cm_F10_.jpg
PXL_20240214_175608164_80cm_F22_.jpg,F22,80cm,T3,3.329,C2,3.2498543972044267,api/data/output/flower_0.4_53c51783-aa84-421f-b0bc-aeee4e9627c7@2024-11-20@PXL_20240214_175608164_80cm_F22_.jpg
PXL_20240214_174424831_90cm_F14_.jpg,F14,90cm,T4,32.593,C3,37.39032258064516,api/data/output/flower_0.4_5c06df03-a80c-4f5b-913f-d5752f12b128@2024-11-20@PXL_20240214_174424831_90cm_F14_.jpg
PXL_20240214_174325426_100cm_F14_.jpg,F14,100cm,T4,29.705,C3,33.96634615384615,api/data/output/flower_0.4_17863f09-6a6b-4056-ade5-73152e34eeaa@2024-11-20@PXL_20240214_174325426_100cm_F14_.jpg
PXL_20240214_171937537_100cm_F3_.jpg,F3,100cm,T1,1.07,C1,1.3443163097199342,api/data/output/flower_0.4_8137fdd6-e731-4243-bffc-2d7c1f9fdda3@2024-11-20@PXL_20240214_171937537_100cm_F3_.jpg
PXL_20240214_172801012_80cm_F7_.jpg,F7,80cm,T3,15.805,C2,16.19540555870675,api/data/output/flower_0.4_e4a2c9a0-d5f8-4499-9b0c-5508389e5ead@2024-11-20@PXL_20240214_172801012_80cm_F7_.jpg
PXL_20240214_173542045_100cm_F11_.jpg,F11,100cm,T5,0.473,C3,0.0,api/data/output/flower_0.4_5d05a6c7-60db-4bae-81cf-6b26f770b8ac@2024-11-20@PXL_20240214_173542045_100cm_F11_.jpg
PXL_20240214_174810162_60cm_F16_.jpg,F16,60cm,T3,11.036,C2,11.856955380577427,api/data/output/flower_0.4_8a135c89-8684-4536-9aaf-c0fc86b0ebcb@2024-11-20@PXL_20240214_174810162_60cm_F16_.jpg
PXL_20240214_171827242_100cm_F2_.jpg,F2,80cm,T1,6.998,C1,7.243700061462815,api/data/output/flower_0.4_d1ed01e1-f3d6-4fb9-80e0-54379fbe0017@2024-11-20@PXL_20240214_171827242_100cm_F2_.jpg
PXL_20240214_173058624_100cm_F8_.jpg,F8,100cm,T1,1.19,C1,0.44811540251279663,api/data/output/flower_0.4_5eabc320-b2d7-47a2-887e-1e6427419ffa@2024-11-20@PXL_20240214_173058624_100cm_F8_.jpg
PXL_20240214_173256770_60cm_F9_.jpg,F9,60cm,T3,10.065,C2,10.809427268119615,api/data/output/flower_0.4_778285c7-f52a-4969-b8aa-950a287d9957@2024-11-20@PXL_20240214_173256770_60cm_F9_.jpg
PXL_20240214_175022538_80cm_F18_.jpg,F18,80cm,T2,4.866,C2,5.36322360953462,api/data/output/flower_0.4_e4049647-3097-4ade-94ac-8e296ff06a7d@2024-11-20@PXL_20240214_175022538_80cm_F18_.jpg
PXL_20240214_173112853_80cm_F8_.jpg,F8,80cm,T1,1.19,C1,0.48597640891218874,api/data/output/flower_0.4_bfd87183-daf3-4f39-b895-6a26ec6d9c37@2024-11-20@PXL_20240214_173112853_80cm_F8_.jpg
PXL_20240214_173605233_60cm_F11_.jpg,F11,60cm,T5,0.486,C3,0.44840425531914896,api/data/output/flower_0.4_0dbbf615-4eeb-4989-9001-c452ebaf7670@2024-11-20@PXL_20240214_173605233_60cm_F11_.jpg
PXL_20240214_173124719_60cm_F8_.jpg,F8,60cm,T1,1.35,C1,1.354805899304967,api/data/output/flower_0.4_576aee84-403a-4abf-aded-0c2ed5f682cf@2024-11-20@PXL_20240214_173124719_60cm_F8_.jpg
PXL_20240214_174440129_80cm_F14_.jpg,F14,80cm,T4,38.249,C3,44.078167115902964,api/data/output/flower_0.4_6588a184-fed4-48ad-bd2f-8fab2c89e3e1@2024-11-20@PXL_20240214_174440129_80cm_F14_.jpg
PXL_20240214_173951011_90cm_F13_.jpg,F13,90cm,T4,15.583,C3,14.297567332754127,api/data/output/flower_0.4_4987b065-ceac-4ec0-9abb-1c8c573d1d27@2024-11-20@PXL_20240214_173951011_90cm_F13_.jpg
PXL_20240214_172851466_80cm_F7_.jpg,F7,80cm,T3,14.207,C2,13.90989010989011,api/data/output/flower_0.4_5d2ea9ec-7a3c-4227-8bb3-a9f2de8b7978@2024-11-20@PXL_20240214_172851466_80cm_F7_.jpg
PXL_20240214_175112414_100cm_F19_.jpg,F19,100cm,T2,4.449,C2,2.977218794494542,api/data/output/flower_0.4_afb088a8-8828-4153-899c-9a9a42523bf8@2024-11-20@PXL_20240214_175112414_100cm_F19_.jpg
PXL_20240214_173235450_100cm_F9_.jpg,F9,100cm,T3,7.904,C2,7.703566465956461,api/data/output/flower_0.4_b6c4c420-d065-4032-a87b-8e9436176f40@2024-11-20@PXL_20240214_173235450_100cm_F9_.jpg
PXL_20240214_172844073_60cm_F7_.jpg,F7,60cm,T3,16.569,C2,17.325,api/data/output/flower_0.4_b4c538bc-b583-4b22-9f6b-4590d8ea3604@2024-11-20@PXL_20240214_172844073_60cm_F7_.jpg
PXL_20240214_172104621_100cm_F4_.jpg,F4,100cm,T2,7.823,C2,6.930454290521594,api/data/output/flower_0.4_f13091b6-3a9a-4a11-a523-ee1a29ce85f9@2024-11-20@PXL_20240214_172104621_100cm_F4_.jpg
PXL_20240214_172542241_60cm_F6_.jpg,F6,60cm,T1,12.191,C1,11.844155844155845,api/data/output/flower_0.4_3cdedd90-932e-41cd-a0b7-020ee72a62d4@2024-11-20@PXL_20240214_172542241_60cm_F6_.jpg
PXL_20240214_174540998_90cm_F15_.jpg,F15,90cm,T4,43.717,C3,28.635969141755062,api/data/output/flower_0.4_efa26eea-eefa-4093-9da8-765560f02ea5@2024-11-20@PXL_20240214_174540998_90cm_F15_.jpg
PXL_20240214_173743909_80cm_F12_.jpg,F12,80cm,T4,0.605,C3,1.8526462395543175,api/data/output/flower_0.4_117f98e3-4513-4461-ad65-c97013fd95d4@2024-11-20@PXL_20240214_173743909_80cm_F12_.jpg
PXL_20240214_175256173_60cm_F20_.jpg,F20,60cm,T3,21.465,C2,22.282692985548117,api/data/output/flower_0.4_d05f3e4c-87a6-4eea-9291-9609a925c18a@2024-11-20@PXL_20240214_175256173_60cm_F20_.jpg
PXL_20240214_175233333_100cm_F20_.jpg,F20,100cm,T3,15.104,C2,15.413530010172941,api/data/output/flower_0.4_12cd1899-361e-4026-b88e-484e5e12abb4@2024-11-20@PXL_20240214_175233333_100cm_F20_.jpg
PXL_20240214_175618723_60cm_F22_.jpg,F22,60cm,T3,3.709,C2,3.84731752963194,api/data/output/flower_0.4_9d8b2a9d-6977-476e-b98c-3d0c7a701e47@2024-11-20@PXL_20240214_175618723_60cm_F22_.jpg
PXL_20240214_174906125_80cm_F17_.jpg,F17,80cm,T2,2.365,C2,2.3072550081212775,api/data/output/flower_0.4_36a205b8-46e1-42e1-b5eb-f5c85a1c6fbe@2024-11-20@PXL_20240214_174906125_80cm_F17_.jpg
PXL_20240214_175242905_80cm_F20_.jpg,F20,80cm,T3,17.847,C2,18.571577303487764,api/data/output/flower_0.4_52da7a2e-43af-4b57-867b-88baa98d8228@2024-11-20@PXL_20240214_175242905_80cm_F20_.jpg
PXL_20240214_171837365_60cm_F2_.jpg,F2,60cm,T1,8.91,C1,9.157865583456426,api/data/output/flower_0.4_58b8d7e3-1470-44b2-92ce-16f8a3efa9cd@2024-11-20@PXL_20240214_171837365_60cm_F2_.jpg
PXL_20240214_174443010_80cm_F14_.jpg,F14,80cm,T4,38.679,C3,42.41437947494033,api/data/output/flower_0.4_41de212f-eb46-4a28-9246-60c8ef8db0f1@2024-11-20@PXL_20240214_174443010_80cm_F14_.jpg
PXL_20240214_171953310_80cm_F3_.jpg,F3,80cm,T1,1.217,C1,1.235240413877054,api/data/output/flower_0.4_4199e870-ae87-4c25-97cf-d0d74040568f@2024-11-20@PXL_20240214_171953310_80cm_F3_.jpg
PXL_20240214_173410846_100cm_F10_.jpg,F10,100cm,T4,2.542,C3,3.028753993610224,api/data/output/flower_0.4_c4968084-f08e-4d75-9728-9038f00c87f1@2024-11-20@PXL_20240214_173410846_100cm_F10_.jpg
PXL_20240214_172351335_100cm_F5_.jpg,F5,100cm,T1,2.602,C1,2.8698979591836733,api/data/output/flower_0.4_64788085-4aad-4476-bd78-bce35254b09d@2024-11-20@PXL_20240214_172351335_100cm_F5_.jpg
PXL_20240214_173246124_80cm_F9_.jpg,F9,80cm,T3,9.159,C2,9.277151498487765,api/data/output/flower_0.4_a7c5a7c0-851e-4fef-952b-f6ed5178b59b@2024-11-20@PXL_20240214_173246124_80cm_F9_.jpg
PXL_20240214_171724834_60cm_F1_.jpg,F1,60cm,T1,7.626,C1,7.736760925449872,api/data/output/flower_0.4_594aa3cb-46d3-40f5-9388-69237b7e6571@2024-11-20@PXL_20240214_171724834_60cm_F1_.jpg
PXL_20240214_175447286_60cm_F21_.jpg,F21,60cm,T2,3.375,C2,3.6646798365122613,api/data/output/flower_0.4_21eaf745-ca8f-4fa9-8795-c1ec25019029@2024-11-20@PXL_20240214_175447286_60cm_F21_.jpg
PXL_20240214_175542573_100cm_F22_.jpg,F22,100cm,T3,3.63,C2,2.754051477597712,api/data/output/flower_0.4_1ec5312b-da4a-46e3-9a54-5a8fedb4d87f@2024-11-20@PXL_20240214_175542573_100cm_F22_.jpg
PXL_20240214_172835282_60cm_F7_.jpg,F7,60cm,T3,17.574,C2,18.895965373318905,api/data/output/flower_0.4_85ea0ed0-4684-4b99-a89d-ec04b7e9054c@2024-11-20@PXL_20240214_172835282_60cm_F7_.jpg
PXL_20240214_174605604_80cm_F15_.jpg,F15,80cm,T4,55.251,C3,36.297200287150034,api/data/output/flower_0.4_520c365e-2203-47b4-bcec-12deae444085@2024-11-20@PXL_20240214_174605604_80cm_F15_.jpg
PXL_20240214_173800905_60cm_F12_.jpg,F12,60cm,T4,0.856,C3,0.0,api/data/output/flower_0.4_deb75f15-6797-42e5-b398-66ee1444be83@2024-11-20@PXL_20240214_173800905_60cm_F12_.jpg
PXL_20240214_175143253_60cm_F19_.jpg,F19,60cm,T2,5.411,C2,5.487143110480581,api/data/output/flower_0.4_389649e7-3213-4bb3-b53c-97ff5f5ef9b0@2024-11-20@PXL_20240214_175143253_60cm_F19_.jpg
PXL_20240214_171717068_80cm_F1_.jpg,F1,80cm,T1,5.994,C1,6.546200607902736,api/data/output/flower_0.4_3f4b271a-7379-4d38-8f2b-d2ee0e251bca@2024-11-20@PXL_20240214_171717068_80cm_F1_.jpg
PXL_20240214_174916372_60cm_F17_.jpg,F17,60cm,T2,2.744,C2,2.9492332099418297,api/data/output/flower_0.4_1f7400b1-ddfd-49c2-903e-b0c8fa9d6764@2024-11-20@PXL_20240214_174916372_60cm_F17_.jpg
PXL_20240214_173433388_60cm_F10_.jpg,F10,60cm,T4,3.819,C3,4.058942404850118,api/data/output/flower_0.4_ae807b07-dc16-4a32-b5f6-216a45222a50@2024-11-20@PXL_20240214_173433388_60cm_F10_.jpg
PXL_20240214_174751371_80cm_F16_.jpg,F16,80cm,T3,9.697,C2,10.140350877192983,api/data/output/flower_0.4_b15af3e9-9ded-4640-b95b-cca7dca8ecc0@2024-11-20@PXL_20240214_174751371_80cm_F16_.jpg
PXL_20240214_172404427_60cm_F5_.jpg,F5,60cm,T1,3.904,C1,4.091916859122402,api/data/output/flower_0.4_d916b479-2024-4534-a17d-32438e651460@2024-11-20@PXL_20240214_172404427_60cm_F5_.jpg
PXL_20240214_172735080_100cm_F7_.jpg,F7,100cm,T3,13.876,C2,14.090556900726392,api/data/output/flower_0.4_88d39006-9f1c-4c6a-a0f5-6ca7f8481e8e@2024-11-20@PXL_20240214_172735080_100cm_F7_.jpg
PXL_20240214_172357833_80cm_F5_.jpg,F5,80cm,T1,2.921,C1,2.749007373794668,api/data/output/flower_0.4_c870b0d6-3c3f-41f5-bef8-721a2de2dfe4@2024-11-20@PXL_20240214_172357833_80cm_F5_.jpg
PXL_20240214_173607901_60cm_F11_.jpg,F11,60cm,T5,0.548,C3,0.6309904153354632,api/data/output/flower_0.4_38149198-ca47-4e8a-a359-a735ce3e966d@2024-11-20@PXL_20240214_173607901_60cm_F11_.jpg
PXL_20240214_174741393_100cm_F16_.jpg,F16,100cm,T3,8.464,C2,6.0769948670088665,api/data/output/flower_0.4_2c8b6c79-8d5e-41fd-ae08-8a8ab0d47ccf@2024-11-20@PXL_20240214_174741393_100cm_F16_.jpg
PXL_20240214_172516412_100cm_F6_.jpg,F6,100cm,T1,6.5,C1,6.792275574112734,api/data/output/flower_0.4_d02f2e2e-ae3a-40a7-83f8-d89c3a8c44ab@2024-11-20@PXL_20240214_172516412_100cm_F6_.jpg
PXL_20240214_172119010_100cm_F4_.jpg,F4,100cm,T2,8.377,C2,6.157611940298508,api/data/output/flower_0.4_261b9a17-9152-4443-8927-efa4253615d5@2024-11-20@PXL_20240214_172119010_100cm_F4_.jpg
