images,flower_number,distance,flower_color,imagej_area,morphology,area,mask
PXL_20240214_174424831_90cm_F14_.jpg,F14,90cm,T4,32.593,C3,37.39032258064516,api/data/output/flower_0.35_a3561ccb-f3d7-47a0-a9f5-cccbb0d30a03@2024-11-20@PXL_20240214_174424831_90cm_F14_.jpg
PXL_20240214_174325426_100cm_F14_.jpg,F14,100cm,T4,29.705,C3,33.96634615384615,api/data/output/flower_0.35_323d2dd2-2782-445b-97c3-5b17eab1339c@2024-11-20@PXL_20240214_174325426_100cm_F14_.jpg
PXL_20240214_171937537_100cm_F3_.jpg,F3,100cm,T1,1.07,C1,1.3443163097199342,api/data/output/flower_0.35_3f55ae43-1cfa-4f95-9201-e4e7a88755d4@2024-11-20@PXL_20240214_171937537_100cm_F3_.jpg
PXL_20240214_172801012_80cm_F7_.jpg,F7,80cm,T3,15.805,C2,16.19540555870675,api/data/output/flower_0.35_805e1463-a19d-4680-8dbc-bbbda875d304@2024-11-20@PXL_20240214_172801012_80cm_F7_.jpg
PXL_20240214_173542045_100cm_F11_.jpg,F11,100cm,T5,0.473,C3,0.0,api/data/output/flower_0.35_1866801d-0b3d-48e1-88ce-ba9bdd37adca@2024-11-20@PXL_20240214_173542045_100cm_F11_.jpg
PXL_20240214_174810162_60cm_F16_.jpg,F16,60cm,T3,11.036,C2,11.856955380577427,api/data/output/flower_0.35_5bbb74e4-bcaa-4378-a936-7fa7b4636416@2024-11-20@PXL_20240214_174810162_60cm_F16_.jpg
PXL_20240214_171827242_100cm_F2_.jpg,F2,80cm,T1,6.998,C1,7.243700061462815,api/data/output/flower_0.35_df1eb34d-93db-41c8-b8e4-f5a9a161edd2@2024-11-20@PXL_20240214_171827242_100cm_F2_.jpg
PXL_20240214_173058624_100cm_F8_.jpg,F8,100cm,T1,1.19,C1,0.7915309446254072,api/data/output/flower_0.35_9c641a00-2fdd-4585-9239-5b95a0ea76c2@2024-11-20@PXL_20240214_173058624_100cm_F8_.jpg
PXL_20240214_173256770_60cm_F9_.jpg,F9,60cm,T3,10.065,C2,11.40091231626964,api/data/output/flower_0.35_331a33a8-493a-429e-8353-2d22eb5f1bcd@2024-11-20@PXL_20240214_173256770_60cm_F9_.jpg
PXL_20240214_175022538_80cm_F18_.jpg,F18,80cm,T2,4.866,C2,5.36322360953462,api/data/output/flower_0.35_d782e88c-945d-4f9b-bc34-a7ce2df9d47e@2024-11-20@PXL_20240214_175022538_80cm_F18_.jpg
PXL_20240214_173112853_80cm_F8_.jpg,F8,80cm,T1,1.19,C1,0.48597640891218874,api/data/output/flower_0.35_342a94e4-92ab-4ebb-aafd-f364e0e5a8a8@2024-11-20@PXL_20240214_173112853_80cm_F8_.jpg
PXL_20240214_173605233_60cm_F11_.jpg,F11,60cm,T5,0.486,C3,0.44840425531914896,api/data/output/flower_0.35_41db7b89-c413-41fb-b23c-a716095bd9c2@2024-11-20@PXL_20240214_173605233_60cm_F11_.jpg
PXL_20240214_173124719_60cm_F8_.jpg,F8,60cm,T1,1.35,C1,1.354805899304967,api/data/output/flower_0.35_b28cfa47-797f-45d2-a995-b673773442bd@2024-11-20@PXL_20240214_173124719_60cm_F8_.jpg
PXL_20240214_174440129_80cm_F14_.jpg,F14,80cm,T4,38.249,C3,44.078167115902964,api/data/output/flower_0.35_e899f577-77de-4fcb-9fc1-e0e20d4f9332@2024-11-20@PXL_20240214_174440129_80cm_F14_.jpg
PXL_20240214_173951011_90cm_F13_.jpg,F13,90cm,T4,15.583,C3,14.297567332754127,api/data/output/flower_0.35_fb8537d4-dcf3-4de7-8c8a-c9b63f54fb0f@2024-11-20@PXL_20240214_173951011_90cm_F13_.jpg
PXL_20240214_172851466_80cm_F7_.jpg,F7,80cm,T3,14.207,C2,13.90989010989011,api/data/output/flower_0.35_ce59764d-9ac7-4021-ba36-7cf6fa112fa7@2024-11-20@PXL_20240214_172851466_80cm_F7_.jpg
PXL_20240214_175112414_100cm_F19_.jpg,F19,100cm,T2,4.449,C2,4.11343141907926,api/data/output/flower_0.35_dcac1d9e-7108-48b9-9cc7-3728b4bdd12b@2024-11-20@PXL_20240214_175112414_100cm_F19_.jpg
PXL_20240214_173235450_100cm_F9_.jpg,F9,100cm,T3,7.904,C2,7.703566465956461,api/data/output/flower_0.35_3b53ca34-5ed4-48fc-99d6-bfd3c76b3478@2024-11-20@PXL_20240214_173235450_100cm_F9_.jpg
PXL_20240214_172844073_60cm_F7_.jpg,F7,60cm,T3,16.569,C2,17.325,api/data/output/flower_0.35_11b3b59e-8077-4598-ae9c-d971d0e8044b@2024-11-20@PXL_20240214_172844073_60cm_F7_.jpg
PXL_20240214_172104621_100cm_F4_.jpg,F4,100cm,T2,7.823,C2,7.137408861469433,api/data/output/flower_0.35_4719ac1b-a12a-4099-9072-aa0e73776606@2024-11-20@PXL_20240214_172104621_100cm_F4_.jpg
PXL_20240214_172542241_60cm_F6_.jpg,F6,60cm,T1,12.191,C1,11.844155844155845,api/data/output/flower_0.35_0e96f751-3625-41d1-95e6-c96ce566c382@2024-11-20@PXL_20240214_172542241_60cm_F6_.jpg
PXL_20240214_174540998_90cm_F15_.jpg,F15,90cm,T4,43.717,C3,30.744937319189972,api/data/output/flower_0.35_b7159b2c-03fa-40c7-969f-95087115f15b@2024-11-20@PXL_20240214_174540998_90cm_F15_.jpg
PXL_20240214_173743909_80cm_F12_.jpg,F12,80cm,T4,0.605,C3,1.8526462395543175,api/data/output/flower_0.35_24821873-bc3f-45e4-a24e-4cd1e3003a74@2024-11-20@PXL_20240214_173743909_80cm_F12_.jpg
PXL_20240214_175256173_60cm_F20_.jpg,F20,60cm,T3,21.465,C2,22.282692985548117,api/data/output/flower_0.35_455fd97f-a4c7-47ba-823b-6f5189032553@2024-11-20@PXL_20240214_175256173_60cm_F20_.jpg
PXL_20240214_175233333_100cm_F20_.jpg,F20,100cm,T3,15.104,C2,15.413530010172941,api/data/output/flower_0.35_dd6b8f61-c5a1-4aee-b786-f808b30bdaba@2024-11-20@PXL_20240214_175233333_100cm_F20_.jpg
PXL_20240214_175618723_60cm_F22_.jpg,F22,60cm,T3,3.709,C2,3.944167186525265,api/data/output/flower_0.35_18b5cbe6-0a4d-4480-9bac-92a123f25769@2024-11-20@PXL_20240214_175618723_60cm_F22_.jpg
PXL_20240214_174906125_80cm_F17_.jpg,F17,80cm,T2,2.365,C2,2.3072550081212775,api/data/output/flower_0.35_bb73ccb7-b9c3-4073-9387-86c2a9e4fc02@2024-11-20@PXL_20240214_174906125_80cm_F17_.jpg
PXL_20240214_175242905_80cm_F20_.jpg,F20,80cm,T3,17.847,C2,18.571577303487764,api/data/output/flower_0.35_8b54aab5-8a87-461d-a115-37bd1ac21d9c@2024-11-20@PXL_20240214_175242905_80cm_F20_.jpg
PXL_20240214_171837365_60cm_F2_.jpg,F2,60cm,T1,8.91,C1,9.157865583456426,api/data/output/flower_0.35_4e50e128-eff6-4db3-a954-f0c9b6bea2b7@2024-11-20@PXL_20240214_171837365_60cm_F2_.jpg
PXL_20240214_174443010_80cm_F14_.jpg,F14,80cm,T4,38.679,C3,42.438544152744626,api/data/output/flower_0.35_5dd3a75d-ea43-4d62-a793-8d004ca0f5d2@2024-11-20@PXL_20240214_174443010_80cm_F14_.jpg
PXL_20240214_171953310_80cm_F3_.jpg,F3,80cm,T1,1.217,C1,1.235240413877054,api/data/output/flower_0.35_0295def4-7f6c-420e-afe5-46a58d370a6f@2024-11-20@PXL_20240214_171953310_80cm_F3_.jpg
PXL_20240214_173410846_100cm_F10_.jpg,F10,100cm,T4,2.542,C3,3.028753993610224,api/data/output/flower_0.35_8e62135c-8fd8-4ca8-91d2-742bedf3d00b@2024-11-20@PXL_20240214_173410846_100cm_F10_.jpg
PXL_20240214_172351335_100cm_F5_.jpg,F5,100cm,T1,2.602,C1,3.453061224489796,api/data/output/flower_0.35_97d41bf9-ec23-416e-94aa-4ecd186fb103@2024-11-20@PXL_20240214_172351335_100cm_F5_.jpg
PXL_20240214_173246124_80cm_F9_.jpg,F9,80cm,T3,9.159,C2,9.277151498487765,api/data/output/flower_0.35_ff2b5b4b-4dc8-4e80-a651-6dc76d7ecdd3@2024-11-20@PXL_20240214_173246124_80cm_F9_.jpg
PXL_20240214_171724834_60cm_F1_.jpg,F1,60cm,T1,7.626,C1,7.736760925449872,api/data/output/flower_0.35_ce7bc720-0baa-4ce8-9bc5-5e0a14809e80@2024-11-20@PXL_20240214_171724834_60cm_F1_.jpg
PXL_20240214_175447286_60cm_F21_.jpg,F21,60cm,T2,3.375,C2,3.6646798365122613,api/data/output/flower_0.35_ecd05d68-ea9a-4793-966b-8d15178de42b@2024-11-20@PXL_20240214_175447286_60cm_F21_.jpg
PXL_20240214_175542573_100cm_F22_.jpg,F22,100cm,T3,3.63,C2,3.830791229742612,api/data/output/flower_0.35_7672fa55-4e30-4f11-8449-82c150d71d28@2024-11-20@PXL_20240214_175542573_100cm_F22_.jpg
PXL_20240214_172835282_60cm_F7_.jpg,F7,60cm,T3,17.574,C2,18.895965373318905,api/data/output/flower_0.35_d0e82ca7-93cd-4b5a-9b24-9431a402169f@2024-11-20@PXL_20240214_172835282_60cm_F7_.jpg
PXL_20240214_174605604_80cm_F15_.jpg,F15,80cm,T4,55.251,C3,39.55994256999282,api/data/output/flower_0.35_07980b33-b5b6-4a62-9aea-59af0ae89bf2@2024-11-20@PXL_20240214_174605604_80cm_F15_.jpg
PXL_20240214_173800905_60cm_F12_.jpg,F12,60cm,T4,0.856,C3,0.0,api/data/output/flower_0.35_563e263e-889d-48f6-b536-d2a713eb480c@2024-11-20@PXL_20240214_173800905_60cm_F12_.jpg
PXL_20240214_175143253_60cm_F19_.jpg,F19,60cm,T2,5.411,C2,5.487143110480581,api/data/output/flower_0.35_3b9340ba-d37e-424c-afa5-23e5776f3bf6@2024-11-20@PXL_20240214_175143253_60cm_F19_.jpg
PXL_20240214_171717068_80cm_F1_.jpg,F1,80cm,T1,5.994,C1,6.546200607902736,api/data/output/flower_0.35_cf93fa0e-fd4f-40fe-ad2f-0e3a7d3ad845@2024-11-20@PXL_20240214_171717068_80cm_F1_.jpg
PXL_20240214_174916372_60cm_F17_.jpg,F17,60cm,T2,2.744,C2,2.9492332099418297,api/data/output/flower_0.35_dc397e6f-fd43-44e9-abd5-b087202cb4ca@2024-11-20@PXL_20240214_174916372_60cm_F17_.jpg
PXL_20240214_173433388_60cm_F10_.jpg,F10,60cm,T4,3.819,C3,4.058942404850118,api/data/output/flower_0.35_774552bf-4a09-4121-bf00-cd9ec38d8d69@2024-11-20@PXL_20240214_173433388_60cm_F10_.jpg
PXL_20240214_174751371_80cm_F16_.jpg,F16,80cm,T3,9.697,C2,10.536340852130325,api/data/output/flower_0.35_e0d59f59-0f73-48a3-933d-65080220482d@2024-11-20@PXL_20240214_174751371_80cm_F16_.jpg
PXL_20240214_172404427_60cm_F5_.jpg,F5,60cm,T1,3.904,C1,4.091916859122402,api/data/output/flower_0.35_0d15a556-deb9-4696-851c-d6fd3e31a724@2024-11-20@PXL_20240214_172404427_60cm_F5_.jpg
PXL_20240214_172735080_100cm_F7_.jpg,F7,100cm,T3,13.876,C2,14.535108958837773,api/data/output/flower_0.35_a98e7409-9e2a-4655-a89e-869ea09f2fbc@2024-11-20@PXL_20240214_172735080_100cm_F7_.jpg
PXL_20240214_172357833_80cm_F5_.jpg,F5,80cm,T1,2.921,C1,2.749007373794668,api/data/output/flower_0.35_bf136a81-2919-4b93-8047-58dfd478b724@2024-11-20@PXL_20240214_172357833_80cm_F5_.jpg
PXL_20240214_173607901_60cm_F11_.jpg,F11,60cm,T5,0.548,C3,0.6309904153354632,api/data/output/flower_0.35_51533f8b-7236-40bc-b0ec-c55841124045@2024-11-20@PXL_20240214_173607901_60cm_F11_.jpg
PXL_20240214_174741393_100cm_F16_.jpg,F16,100cm,T3,8.464,C2,6.740550629958003,api/data/output/flower_0.35_77583e9d-dc6d-46e3-a2f6-314156db0e87@2024-11-20@PXL_20240214_174741393_100cm_F16_.jpg
PXL_20240214_172516412_100cm_F6_.jpg,F6,100cm,T1,6.5,C1,6.792275574112734,api/data/output/flower_0.35_857db330-6d50-4418-9caf-2f47ec7a100a@2024-11-20@PXL_20240214_172516412_100cm_F6_.jpg
PXL_20240214_172119010_100cm_F4_.jpg,F4,100cm,T2,8.377,C2,6.157611940298508,api/data/output/flower_0.35_503153f6-7c08-46f4-97c0-df3244f087db@2024-11-20@PXL_20240214_172119010_100cm_F4_.jpg
